LIPID_ID,IL_SMILES,IL_head_id,IL_head_SMILES,Isocyanide_id,Isocyanide_SMILES,Ketone_id,Ketone_SMILES,Carboxylic_acid_id,Carboxylic_SMILES,ARCHITECTURE,REACTION_TYP
LNPhub_2V00000266,CCC1CCCCN1CCCN(C(=O)C1CCCCC1)C(CCCC(=O)OC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)(CCCC(=O)OC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,A36,C1(CC)CCCCN1CCCN,Is7,NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,K50,OC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,Ac39,C(=O)C8CCCCC8,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000267,CCCCCCCCCCCCCCCC(=O)N(CCCN(CC)CC)C(CCCC(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)(CCCC(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,A11,N(CC)(CC)CCCN,Is7,NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,K21,OCC(CCCCCCCCCCCC)CCCCCCCCCC,Ac14,C(=O)CCCCCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000268,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/COC(=O)CCCC(CCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)(C(=O)NCC(=O)OC(C)(C)C)N(CCCN2CCOCC2)C(=O)C2CCCCC2)C(C)(C)CCC1,A50,C1COCCN1CCCN,Is2,NCC(=O)OC(C)(C)C,K28,OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)\CCCC1(C)(C),Ac39,C(=O)C8CCCCC8,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000269,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CNC(=O)C(CCCC(=O)OCC1C[C@H]2C=C[C@@H]1C2)(CCCC(=O)OCC1C[C@H]2C=C[C@@H]1C2)N(C(=O)C1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(C)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,A42,N(C(C)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2),Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K8,OCC1C[C@@H]2C[C@H]1C=C2,Ac29,C(=O)C1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000270,CCCCCCCCCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCCCCCCCCC)(C(=O)NC1CCCCC1)N(CCCN(CC)CC)C(=O)C[C@H](C)CCC=C(C)C,A11,N(CC)(CC)CCCN,Is4,NC1CCCCC1,K42,OCCCCCCCCCCCCC,Ac44,C(=O)C[C@H](C)CCC=C(C)C,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000271,CCCCCCCCCCCCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCCCCCCCCCCCC)(C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N(CCN(CCC)CCC)C(=O)CCCCCCCCC,A33,CCCN(CCC)CCN,Is7,NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,K45,OCCCCCCCCCCCCCCCC,Ac8,C(=O)CCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000272,CCCCCCCCCCCCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCCCCCCCCCCCC)(C(=O)NCCCC)N(C(=O)C1CCCCCCCCCC1)C(C)CCCN(CC)CC,A9,CCN(CC)CCCC(C)N,Is5,NCCCC,K45,OCCCCCCCCCCCCCCCC,Ac41,C(=O)C8CCCCCCCCCC8,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000273,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)N(CCCN1CCN(CCCO)CC1)C(CCCC(=O)OC1CCC[C@@H]2CCCC[C@H]12)(CCCC(=O)OC1CCC[C@@H]2CCCC[C@H]12)C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,A26,C1CN(CCCO)CCN1CCCN,Is7,NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,K6,OC8[C@H]9CCCC[C@H]9CCC8,Ac22,C(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000274,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CNC(=O)C(CCCC(=O)OCCCC)(CCCC(=O)OCCCC)N(C(=O)CCCCCCCCC/C=C\CCCCCCCC)C(C)(C)CNCCO,A39,OCCNCC(C)(C)N,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K34,OCCCC,Ac27,C(=O)CCCCCCCCC/C=C\CCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000275,CCCCCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCCCCC)(C(=O)NCCCn1cccn1)N(C(=O)C(C)(C)C)C1CCN(C)CC1,A25,C1CN(C)CCC1N,Is8,NCCCn1nccc1,K38,OCCCCCCCCC,Ac51,C(=O)C(C)(C)C,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000276,CCCCCCCC/C=C\CCCCCCCC(=O)N(CCCN1CCCC1)C(CCCC(=O)OC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)(CCCC(=O)OC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)C(=O)NC(C)(C)C,A6,C1CCCN1CCCN,Is3,NC(C)(C)C,K50,OC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,Ac19,C(=O)CCCCCCC/C=C\CCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000277,CCCCCCCCCCCCC(=O)N(CCCn1cccn1)C(CCCC(=O)OCC)(CCCC(=O)OCC)C(=O)NCCCn1cccn1,A1,n1cccn1CCCN,Is8,NCCCn1nccc1,K32,OCC,Ac11,C(=O)CCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000278,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N(CCCN(C(C)C)C(C)C)C(CCCC(=O)OCCCCCCCCCCC)(CCCC(=O)OCCCCCCCCCCC)C(=O)NCC(=O)OC(C)(C)C,A37,N(C(C)C)(C(C)C)CCCN,Is2,NCC(=O)OC(C)(C)C,K40,OCCCCCCCCCCC,Ac25,C(=O)CCCCCCCCCCC/C=C\CCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000279,CCCCCCCCCCCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCCCCCCCCCCC)(C(=O)NCC(=O)OC)N(CCN1CCCC1)C(=O)CCCCCC(C)(C)C,A13,C1CCCN1CCN,Is0,NCC(=O)OC,K44,OCCCCCCCCCCCCCCC,Ac50,C(=O)CCCCCC(C)(C)C,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000280,CCCC/C=C\CCCCCCCCC(=O)N(CCN1CCCCCC1)C(CCCC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)(CCCC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(=O)NCC(=O)OCC,A27,C1CCCCCN1CCN,Is1,NCC(=O)OCC,K48,OC1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,Ac28,C(=O)CCCCCCCC/C=C\CCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000281,C=C1CC[C](OC(=O)CCCC(CCCC(=O)O[C]2CCC(=C)/C(=C\C=C3/CCC[C@]4(C)[C]([C](C)CCCC(C)C)CC[C]34)C2)(C(=O)NCCCC)N(C(=O)[C@@H]2C[C@H]3C=C[C@@H]2C3)C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)C/C1=C/C=C1\CCC[C@]2(C)[C]([C](C)CCCC(C)C)CC[C]12,A40,N(C12C[C@H]3C[C@H](C[C@H](C3)C1)C2),Is5,NCCCC,K30,O[C@@]1CCC(=C)/C(C1)=C\C=C2/CCC[C@]3(C)[C@]([C@](C)CCCC(C)C)CC[C@@]23,Ac52,C(=O)[C@@H]1C[C@@H]2C[C@H]1C=C2,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000282,C=C(C)[C]1CC[C](C)C[C]1OC(=O)CCCC(CCCC(=O)O[C]1C[C](C)CC[C]1C(=C)C)(C(=O)NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)N(CCCN1CCCN(C)CC1)C(=O)CCCCCCCCCCCCCCC,A14,C1CN(C)CCCN1CCCN,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K9,O[C@@]7[C@@](C(=C)C)CC[C@](C)C7,Ac14,C(=O)CCCCCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000283,CCCCCC(=O)N(CCCN1CCCCC1CC)C(CCCC(=O)OC(C)(CC)CCCC(C)C)(CCCC(=O)OC(C)(CC)CCCC(C)C)C(=O)NCC(=O)OC,A36,C1(CC)CCCCN1CCCN,Is0,NCC(=O)OC,K24,OC(C)(CC)CCCC(C)C,Ac4,C(=O)CCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000284,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CNC(=O)C(CCCC(=O)OCC1C[C@H]2C=C[C@@H]1C2)(CCCC(=O)OCC1C[C@H]2C=C[C@@H]1C2)N(CCCN1CCN(CCCO)CC1)C(=O)[C@@H]1C[C@H]2C=C[C@@H]1C2,A26,C1CN(CCCO)CCN1CCCN,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K8,OCC1C[C@@H]2C[C@H]1C=C2,Ac52,C(=O)[C@@H]1C[C@@H]2C[C@H]1C=C2,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000285,CCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCC)(C(=O)NC1CCCCC1)N(CCCN1CCCCCC1)C(=O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,A20,C1CCCCCN1CCCN,Is4,NC1CCCCC1,K35,OCCCCCC,Ac31,C(=O)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000286,C=C1CC[C](OC(=O)CCCC(CCCC(=O)O[C]2CCC(=C)/C(=C\C=C3/CCC[C@]4(C)[C]([C](C)CCCC(C)C)CC[C]34)C2)(C(=O)NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)N(CCCn2cccn2)C(=O)C23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)C/C1=C/C=C1\CCC[C@]2(C)[C]([C](C)CCCC(C)C)CC[C]12,A1,n1cccn1CCCN,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K30,O[C@@]1CCC(=C)/C(C1)=C\C=C2/CCC[C@]3(C)[C@]([C@](C)CCCC(C)C)CC[C@@]23,Ac34,C(=O)C78C[C@]9(C)CC(C7)C[C@](C9)(C)C8,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000287,CCCCCCCCCCCCCCCCCC(=O)N(CCn1ccnc1)C(CCCC(=O)OCC(CC)CCCC)(CCCC(=O)OCC(CC)CCCC)C(=O)NCCCC,A45,c1cncn1CCN,Is5,NCCCC,K27,OCC(CC)CCCC,Ac16,C(=O)CCCCCCCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000288,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CNC(=O)C(CCCC(=O)OCC(CCCC)CCCCCC)(CCCC(=O)OCC(CCCC)CCCCCC)N(CCCN1CCCCC1)C(=O)[C@@H]1C[C@H]2C=C[C@@H]1C2,A17,C1CCCCN1CCCN,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K22,OCC(CCCC)CCCCCC,Ac52,C(=O)[C@@H]1C[C@@H]2C[C@H]1C=C2,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000289,CCCCCCCCCCC(CCCCCCCC)COC(=O)CCCC(CCCC(=O)OCC(CCCCCCCC)CCCCCCCCCC)(C(=O)NCC(=O)OCC)N(C(=O)C(CCCC)CC(C)C)C1CCN(Cc2ccccc2)CC1,A49,C1CN(Cc2ccccc2)CCC1N,Is1,NCC(=O)OCC,K20,OCC(CCCCCCCC)CCCCCCCCCC,Ac45,C(=O)C(CCCC)CC(C)C,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000290,C=C1CC[C](OC(=O)CCCC(CCCC(=O)O[C]2CCC(=C)/C(=C\C=C3/CCC[C@]4(C)[C]([C](C)CCCC(C)C)CC[C]34)C2)(C(=O)NCCCC)N(CCC2CCN(CCC)CC2)C(=O)C(CCCCCC)CCCCCCCC)C/C1=C/C=C1\CCC[C@]2(C)[C]([C](C)CCCC(C)C)CC[C]12,A30,C1CN(CCC)CCC1CCN,Is5,NCCCC,K30,O[C@@]1CCC(=C)/C(C1)=C\C=C2/CCC[C@]3(C)[C@]([C@](C)CCCC(C)C)CC[C@@]23,Ac18,C(=O)C(CCCCCC)CCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000291,CCCCCCC(CCCC)COC(=O)CCCC(CCCC(=O)OCC(CCCC)CCCCCC)(C(=O)NCC(=O)OC)N(CCCN1CCCCC1CC)C(=O)C(CCCC)CCCC,A36,C1(CC)CCCCN1CCCN,Is0,NCC(=O)OC,K22,OCC(CCCC)CCCCCC,Ac48,C(=O)C(CCCC)CCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000292,CCCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CCCN1CCN(C)CC1)C(=O)CCCCCCCCCCCCCCCC,A3,C1CN(C)CCN1CCCN,Is2,NCC(=O)OC(C)(C)C,K1,OCCCCCCCC/C=C\CCCCCCCCC,Ac15,C(=O)CCCCCCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000293,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CNC(=O)C(CCCC(=O)OCC1=CCC2CC1C2(C)C)(CCCC(=O)OCC1=CCC2CC1C2(C)C)N(CCCN1CCCC1)C(=O)C1CC(C)C2CCCC12,A6,C1CCCN1CCCN,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K10,OCC7=CCC8CC7(C8(C)C),Ac35,C(=O)C8CC(C)C9CCCC89,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000294,CCCCCC/C=C\CCC(=O)N(CCCn1cccn1)C(CCCC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)(CCCC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(=O)NC1CCCCC1,A1,n1cccn1CCCN,Is4,NC1CCCCC1,K48,OC1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,Ac32,C(=O)CC/C=C\CCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000295,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CNC(=O)C(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCCC)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCCC)N(C(=O)CCCCCCCCCCCCCCCCC)C(C)(C)CN(C)C,A23,CN(C)CC(C)(C)N,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K1,OCCCCCCCC/C=C\CCCCCCCCC,Ac16,C(=O)CCCCCCCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000296,CCCCCCCCCOC(=O)CCCC(CCCC(=O)OCCCCCCCCC)(C(=O)NCCCn1cccn1)N(CCN1CCCCCC1)C(=O)C1CCCCCC1,A27,C1CCCCCN1CCN,Is8,NCCCn1nccc1,K38,OCCCCCCCCC,Ac40,C(=O)C8CCCCCC8,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000297,CCCCCCCCCCCCCCCCCCC(=O)N(CCCn1cccn1)C(CCCC(=O)OC1(CC)C(C)(C)[C@@H]2CC[C@@]1(C)C2)(CCCC(=O)OC1(CC)C(C)(C)[C@@H]2CC[C@@]1(C)C2)C(=O)NC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,A1,n1cccn1CCCN,Is10,NC1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,K5,OC8(CC)[C@@]9(C)CC[C@H](C9)C8(C)(C),Ac17,C(=O)CCCCCCCCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000298,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CNC(=O)C(CCCC(=O)OCCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)(CCCC(=O)OCCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N(CCCN(CCCC)CCCC)C(=O)CCCCCC(C)(C)C,A34,N(CCCC)(CCCC)CCCN,Is9,NCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC,K49,OCCC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,Ac50,C(=O)CCCCCC(C)(C)C,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000299,CCCCCCC#CCCOC(=O)CCCC(CCCC(=O)OCCC#CCCCCCC)(C(=O)NCC(=O)OC)N(C(=O)CCCCCCCCCCCCCCCCCC)C(C)(C)CN(C)C,A23,CN(C)CC(C)(C)N,Is0,NCC(=O)OC,K2,OCCC#CCCCCCC,Ac17,C(=O)CCCCCCCCCCCCCCCCCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
LNPhub_2V00000300,CCCC(CCC)C(=O)N(CCCN1CCCN(C)CC1)C(CCCC(=O)O[C@](C)(CCC=C(C)C)[C@H]1CC=C(C)CC1)(CCCC(=O)O[C@](C)(CCC=C(C)C)[C@H]1CC=C(C)CC1)C(=O)NC(C)(C)C,A14,C1CN(C)CCCN1CCCN,Is3,NC(C)(C)C,K14,O[C@@](C)(CCC=C(C)C)[C@H]7C/C=C(C)\CC7,Ac49,C(=O)C(CCC)CCC,ARCH_HEAD_LINKER_TAILA_TAILB,4CR
